"time"; "type"; "msg per second"; "mean"; "median"; "90% percentile"; "99% percentile"; "max";
22:41:59; 129; 1; 288.0; 288; 288; 288; 288;
22:41:59; 109; 1; 305.0; 305; 305; 305; 305;
22:42:00; 111; 1; 258.0; 258; 258; 258; 258;
22:42:00; 101; 41; 244.29268292682926; 249; 276; 303; 303;
22:42:00; 103; 42; 213.0; 212; 236; 267; 267;
22:42:00; 109; 1; 241.0; 241; 241; 241; 241;
22:42:01; 101; 38; 241.57894736842104; 240; 262; 348; 348;
22:42:01; 103; 40; 218.4; 211; 267; 340; 340;
22:42:01; 129; 1; 249.0; 249; 249; 249; 249;
22:42:02; 111; 2; 217.5; 219; 219; 219; 219;
22:42:02; 101; 40; 243.775; 244; 284; 311; 311;
22:42:02; 103; 45; 211.53333333333333; 209; 238; 262; 262;
22:42:02; 109; 2; 256.0; 261; 261; 261; 261;
22:42:03; 101; 41; 237.8048780487805; 237; 257; 280; 280;
22:42:03; 103; 41; 213.90243902439025; 209; 235; 330; 330;
22:42:03; 129; 1; 247.0; 247; 247; 247; 247;
22:42:04; 101; 41; 242.97560975609755; 243; 271; 295; 295;
22:42:04; 103; 35; 213.14285714285714; 211; 244; 280; 280;
22:42:04; 109; 1; 253.0; 253; 253; 253; 253;
22:42:05; 111; 3; 260.3333333333333; 257; 300; 300; 300;
22:42:05; 101; 39; 243.23076923076923; 243; 266; 355; 355;
22:42:05; 103; 34; 207.58823529411765; 212; 225; 266; 266;
22:42:05; 109; 4; 245.0; 247; 257; 257; 257;
22:42:06; 101; 38; 245.3684210526316; 247; 279; 328; 328;
22:42:06; 103; 38; 218.57894736842104; 215; 277; 330; 330;
22:42:07; 101; 39; 239.94871794871796; 239; 260; 326; 326;
22:42:07; 103; 37; 214.1081081081081; 213; 258; 290; 290;
22:42:07; 129; 1; 320.0; 320; 320; 320; 320;
22:42:08; 111; 1; 230.0; 230; 230; 230; 230;
22:42:08; 101; 37; 239.35135135135135; 237; 258; 323; 323;
22:42:08; 103; 34; 219.11764705882354; 212; 224; 504; 504;
22:42:08; 109; 1; 266.0; 266; 266; 266; 266;
22:42:09; 101; 44; 242.3409090909091; 243; 264; 297; 297;
22:42:09; 103; 43; 216.09302325581396; 213; 252; 281; 281;
22:42:09; 109; 1; 242.0; 242; 242; 242; 242;
22:42:10; 101; 35; 245.5142857142857; 245; 265; 332; 332;
22:42:10; 103; 32; 204.71875; 213; 222; 251; 251;
22:42:10; 109; 2; 263.0; 276; 276; 276; 276;
22:42:11; 111; 1; 224.0; 224; 224; 224; 224;
22:42:11; 101; 40; 243.05; 241; 270; 312; 312;
22:42:11; 103; 36; 219.0; 211; 262; 392; 392;
22:42:11; 109; 1; 257.0; 257; 257; 257; 257;
22:42:12; 111; 1; 219.0; 219; 219; 219; 219;
22:42:12; 101; 42; 241.4047619047619; 242; 263; 352; 352;
22:42:12; 103; 43; 217.0; 212; 235; 331; 331;
22:42:12; 109; 3; 244.0; 245; 248; 248; 248;
22:42:13; 101; 51; 239.13725490196077; 237; 259; 301; 301;
22:42:13; 103; 60; 212.46666666666667; 209; 246; 328; 328;
22:42:14; 111; 14; 229.71428571428572; 229; 288; 293; 293;
22:42:14; 101; 39; 241.53846153846155; 243; 264; 305; 305;
22:42:14; 103; 39; 204.4102564102564; 205; 230; 255; 255;
22:42:14; 109; 14; 261.7857142857143; 253; 306; 312; 312;
22:42:15; 111; 1; 208.0; 208; 208; 208; 208;
22:42:15; 101; 42; 241.52380952380952; 241; 261; 304; 304;
22:42:15; 103; 44; 219.36363636363637; 211; 248; 384; 384;
22:42:15; 109; 1; 297.0; 297; 297; 297; 297;
22:42:16; 111; 1; 275.0; 275; 275; 275; 275;
22:42:16; 101; 59; 243.91525423728814; 242; 260; 367; 367;
22:42:16; 103; 56; 212.55357142857142; 210; 234; 328; 328;
22:42:16; 109; 2; 277.0; 278; 278; 278; 278;
22:42:17; 111; 28; 232.07142857142858; 234; 283; 458; 458;
22:42:17; 101; 54; 245.66666666666666; 244; 274; 332; 332;
22:42:17; 103; 56; 233.69642857142858; 214; 266; 562; 562;
22:42:17; 109; 26; 281.34615384615387; 253; 385; 449; 449;
22:42:18; 111; 31; 228.16129032258064; 212; 276; 330; 330;
22:42:18; 101; 58; 253.17241379310346; 248; 311; 332; 332;
22:42:18; 103; 63; 225.1904761904762; 213; 275; 451; 451;
22:42:18; 129; 2; 251.5; 252; 252; 252; 252;
22:42:18; 109; 31; 271.80645161290323; 258; 321; 351; 351;
22:42:19; 101; 48; 239.52083333333334; 241; 265; 324; 324;
22:42:19; 103; 50; 213.6; 210; 252; 327; 327;
22:42:19; 109; 2; 254.0; 263; 263; 263; 263;
22:42:20; 111; 1; 218.0; 218; 218; 218; 218;
22:42:20; 101; 55; 244.56363636363636; 242; 267; 341; 341;
22:42:20; 103; 51; 212.64705882352942; 211; 234; 286; 286;
22:42:20; 109; 1; 243.0; 243; 243; 243; 243;
22:42:21; 101; 50; 241.48; 239; 262; 322; 322;
22:42:21; 103; 51; 209.23529411764707; 211; 218; 267; 267;
22:42:22; 101; 53; 259.39622641509436; 240; 285; 981; 981;
22:42:22; 103; 60; 215.1; 211; 261; 336; 336;
22:42:22; 129; 1; 259.0; 259; 259; 259; 259;
22:42:23; 101; 55; 247.38181818181818; 246; 275; 293; 293;
22:42:23; 103; 66; 214.0909090909091; 210; 244; 334; 334;
22:42:24; 101; 43; 238.1860465116279; 239; 260; 266; 266;
22:42:24; 103; 39; 208.64102564102564; 209; 227; 278; 278;
22:42:25; 101; 45; 240.22222222222223; 240; 260; 309; 309;
22:42:25; 103; 44; 216.52272727272728; 214; 263; 279; 279;
22:42:26; 101; 61; 241.31147540983608; 238; 268; 329; 329;
22:42:26; 103; 63; 216.15873015873015; 211; 248; 326; 326;
22:42:27; 101; 45; 239.46666666666667; 240; 259; 275; 275;
22:42:27; 103; 40; 205.85; 209; 234; 242; 242;
22:42:28; 111; 1; 233.0; 233; 233; 233; 233;
22:42:28; 101; 42; 243.83333333333334; 245; 266; 297; 297;
22:42:28; 103; 45; 210.06666666666666; 209; 225; 319; 319;
22:42:28; 109; 1; 280.0; 280; 280; 280; 280;
22:42:29; 111; 1; 277.0; 277; 277; 277; 277;
22:42:29; 101; 42; 245.5; 244; 271; 290; 290;
22:42:29; 103; 42; 211.07142857142858; 211; 224; 260; 260;
22:42:30; 101; 41; 246.97560975609755; 243; 268; 332; 332;
22:42:30; 103; 38; 212.44736842105263; 212; 231; 281; 281;
22:42:30; 109; 1; 237.0; 237; 237; 237; 237;
22:42:31; 101; 38; 238.18421052631578; 238; 261; 307; 307;
22:42:31; 103; 42; 214.35714285714286; 211; 249; 315; 315;
22:42:32; 111; 4; 252.75; 260; 295; 295; 295;
22:42:32; 101; 70; 247.2; 242; 295; 310; 310;
22:42:32; 103; 76; 220.5; 209; 256; 489; 489;
22:42:32; 129; 2; 269.5; 272; 272; 272; 272;
22:42:32; 109; 4; 245.0; 240; 277; 277; 277;
22:42:33; 111; 17; 228.05882352941177; 214; 277; 374; 374;
22:42:33; 101; 62; 246.80645161290323; 244; 274; 306; 306;
22:42:33; 103; 56; 223.03571428571428; 214; 258; 528; 528;
22:42:33; 109; 16; 282.1875; 294; 328; 365; 365;
22:42:34; 111; 2; 207.0; 223; 223; 223; 223;
22:42:34; 101; 49; 247.83673469387756; 245; 273; 426; 426;
22:42:34; 103; 49; 206.71428571428572; 208; 222; 407; 407;
22:42:34; 109; 1; 238.0; 238; 238; 238; 238;
22:42:35; 101; 43; 240.69767441860466; 242; 267; 284; 284;
22:42:35; 103; 40; 211.275; 209; 252; 328; 328;
22:42:36; 101; 47; 239.95744680851064; 241; 255; 309; 309;
22:42:36; 103; 46; 210.08695652173913; 209; 252; 313; 313;
22:42:37; 101; 62; 246.51612903225808; 246; 259; 335; 335;
22:42:37; 103; 59; 211.84745762711864; 208; 240; 520; 520;
22:42:37; 129; 1; 258.0; 258; 258; 258; 258;
22:42:38; 111; 3; 236.66666666666666; 234; 257; 257; 257;
22:42:38; 101; 55; 243.4181818181818; 245; 262; 294; 294;
22:42:38; 103; 49; 215.81632653061226; 211; 258; 283; 283;
22:42:38; 109; 2; 238.0; 241; 241; 241; 241;
22:42:39; 111; 1; 229.0; 229; 229; 229; 229;
22:42:39; 101; 51; 243.90196078431373; 242; 272; 341; 341;
22:42:39; 103; 46; 218.3913043478261; 212; 278; 327; 327;
22:42:40; 101; 38; 247.47368421052633; 251; 279; 293; 293;
22:42:40; 103; 42; 210.78571428571428; 208; 229; 327; 327;
22:42:41; 101; 48; 245.27083333333334; 248; 264; 300; 300;
22:42:41; 103; 52; 220.55769230769232; 211; 272; 486; 486;
22:42:41; 129; 1; 302.0; 302; 302; 302; 302;
22:42:42; 111; 1; 219.0; 219; 219; 219; 219;
22:42:42; 101; 40; 248.1; 246; 281; 306; 306;
22:42:42; 103; 52; 209.23076923076923; 209; 223; 278; 278;
22:42:42; 129; 1; 250.0; 250; 250; 250; 250;
22:42:42; 109; 1; 247.0; 247; 247; 247; 247;
22:42:43; 111; 3; 223.0; 223; 226; 226; 226;
22:42:43; 101; 46; 253.34782608695653; 249; 294; 358; 358;
22:42:43; 103; 45; 216.46666666666667; 214; 255; 331; 331;
22:42:43; 129; 1; 255.0; 255; 255; 255; 255;
22:42:43; 109; 3; 247.66666666666666; 250; 252; 252; 252;
22:42:44; 101; 37; 240.27027027027026; 243; 268; 284; 284;
22:42:44; 103; 41; 213.0731707317073; 210; 241; 307; 307;
22:42:45; 111; 2; 202.5; 203; 203; 203; 203;
22:42:45; 101; 45; 239.11111111111111; 238; 264; 328; 328;
22:42:45; 103; 46; 214.7391304347826; 209; 255; 267; 267;
22:42:45; 109; 1; 264.0; 264; 264; 264; 264;
22:42:46; 111; 3; 235.66666666666666; 224; 265; 265; 265;
22:42:46; 101; 53; 245.16981132075472; 241; 289; 323; 323;
22:42:46; 103; 51; 213.1764705882353; 209; 228; 305; 305;
22:42:46; 109; 5; 245.0; 244; 262; 262; 262;
22:42:47; 111; 1; 223.0; 223; 223; 223; 223;
22:42:47; 101; 40; 241.45; 243; 271; 298; 298;
22:42:47; 103; 41; 210.0731707317073; 210; 234; 256; 256;
22:42:47; 109; 2; 239.5; 242; 242; 242; 242;
22:42:48; 111; 16; 212.875; 209; 230; 253; 253;
22:42:48; 101; 29; 248.89655172413794; 245; 278; 328; 328;
22:42:48; 103; 28; 207.85714285714286; 208; 229; 265; 265;
22:42:48; 109; 16; 280.75; 274; 327; 333; 333;
22:42:49; 101; 30; 242.53333333333333; 246; 264; 296; 296;
22:42:49; 103; 28; 205.71428571428572; 208; 219; 226; 226;
22:42:50; 101; 34; 249.02941176470588; 248; 271; 284; 284;
22:42:50; 103; 35; 213.85714285714286; 210; 251; 332; 332;
22:42:51; 101; 46; 245.45652173913044; 243; 272; 305; 305;
22:42:51; 103; 51; 220.72549019607843; 213; 258; 359; 359;
22:42:51; 129; 1; 268.0; 268; 268; 268; 268;
22:42:52; 111; 1; 222.0; 222; 222; 222; 222;
22:42:52; 101; 41; 242.29268292682926; 244; 264; 294; 294;
22:42:52; 103; 36; 212.69444444444446; 211; 232; 306; 306;
22:42:52; 109; 2; 260.0; 280; 280; 280; 280;
22:42:53; 111; 2; 242.5; 254; 254; 254; 254;
22:42:53; 101; 40; 252.1; 244; 280; 577; 577;
22:42:53; 103; 47; 210.2340425531915; 211; 243; 281; 281;
22:42:53; 129; 1; 250.0; 250; 250; 250; 250;
22:42:53; 109; 2; 264.5; 266; 266; 266; 266;
22:42:54; 101; 35; 241.31428571428572; 239; 282; 309; 309;
22:42:54; 103; 34; 212.6764705882353; 212; 226; 281; 281;
22:42:54; 109; 1; 249.0; 249; 249; 249; 249;
22:42:55; 111; 1; 211.0; 211; 211; 211; 211;
22:42:55; 101; 48; 246.625; 248; 277; 344; 344;
22:42:55; 103; 50; 229.68; 211; 237; 526; 526;
22:42:55; 109; 1; 243.0; 243; 243; 243; 243;
22:42:56; 101; 46; 244.45652173913044; 244; 269; 312; 312;
22:42:56; 103; 43; 211.5581395348837; 211; 233; 256; 256;
22:42:57; 111; 39; 241.56410256410257; 244; 290; 334; 334;
22:42:57; 101; 61; 253.24590163934425; 245; 316; 379; 379;
22:42:57; 103; 89; 220.67415730337078; 209; 259; 580; 580;
22:42:57; 129; 1; 244.0; 244; 244; 244; 244;
22:42:57; 109; 37; 263.5135135135135; 255; 306; 323; 323;
22:42:58; 111; 3; 213.33333333333334; 218; 226; 226; 226;
22:42:58; 101; 46; 244.5; 245; 264; 306; 306;
22:42:58; 103; 41; 209.4878048780488; 212; 244; 282; 282;
22:42:58; 109; 4; 263.5; 260; 313; 313; 313;
22:42:59; 111; 3; 237.33333333333334; 216; 295; 295; 295;
22:42:59; 101; 47; 241.7872340425532; 244; 271; 293; 293;
22:42:59; 103; 46; 210.56521739130434; 210; 235; 268; 268;
22:42:59; 109; 3; 232.33333333333334; 229; 240; 240; 240;
22:43:00; 101; 54; 240.72222222222223; 239; 268; 306; 306;
22:43:00; 103; 56; 222.23214285714286; 212; 267; 332; 332;
22:43:01; 101; 50; 248.96; 248; 267; 405; 405;
22:43:01; 103; 46; 216.17391304347825; 209; 241; 493; 493;
22:43:01; 109; 1; 251.0; 251; 251; 251; 251;
22:43:02; 111; 1; 268.0; 268; 268; 268; 268;
22:43:02; 101; 45; 248.6; 246; 273; 394; 394;
22:43:02; 103; 42; 223.66666666666666; 211; 272; 514; 514;
22:43:02; 129; 1; 249.0; 249; 249; 249; 249;
22:43:02; 109; 1; 252.0; 252; 252; 252; 252;
22:43:03; 101; 42; 242.28571428571428; 243; 270; 308; 308;
22:43:03; 103; 42; 208.97619047619048; 209; 221; 273; 273;
22:43:04; 101; 46; 246.69565217391303; 242; 274; 330; 330;
22:43:04; 103; 39; 226.84615384615384; 211; 282; 526; 526;
22:43:05; 101; 41; 237.0731707317073; 239; 261; 276; 276;
22:43:05; 103; 47; 214.38297872340425; 210; 259; 286; 286;
22:43:06; 101; 46; 252.80434782608697; 246; 271; 554; 554;
22:43:06; 103; 51; 210.76470588235293; 210; 227; 281; 281;
22:43:06; 109; 1; 263.0; 263; 263; 263; 263;
22:43:07; 101; 51; 241.09803921568627; 240; 262; 305; 305;
22:43:07; 103; 54; 214.87037037037038; 210; 251; 506; 506;
22:43:08; 101; 47; 241.38297872340425; 241; 261; 329; 329;
22:43:08; 103; 45; 217.2; 210; 252; 329; 329;
22:43:09; 101; 40; 241.7; 243; 264; 309; 309;
22:43:09; 103; 45; 209.37777777777777; 212; 231; 263; 263;
22:43:10; 111; 1; 237.0; 237; 237; 237; 237;
22:43:10; 101; 38; 246.3421052631579; 246; 283; 316; 316;
22:43:10; 103; 39; 217.2051282051282; 212; 265; 326; 326;
22:43:10; 109; 1; 272.0; 272; 272; 272; 272;
22:43:11; 101; 44; 246.45454545454547; 243; 285; 321; 321;
22:43:11; 103; 44; 212.29545454545453; 209; 241; 332; 332;
22:43:12; 111; 14; 241.64285714285714; 238; 296; 310; 310;
22:43:12; 101; 65; 251.73846153846154; 243; 288; 420; 420;
22:43:12; 103; 67; 226.91044776119404; 212; 281; 490; 490;
22:43:12; 129; 2; 254.0; 260; 260; 260; 260;
22:43:12; 109; 14; 273.0; 254; 314; 333; 333;
22:43:13; 111; 2; 270.0; 326; 326; 326; 326;
22:43:13; 101; 49; 248.3673469387755; 245; 292; 343; 343;
22:43:13; 103; 45; 217.15555555555557; 210; 244; 358; 358;
22:43:13; 109; 2; 240.0; 243; 243; 243; 243;
22:43:14; 111; 2; 242.0; 267; 267; 267; 267;
22:43:14; 101; 42; 248.95238095238096; 247; 291; 326; 326;
22:43:14; 103; 38; 213.18421052631578; 213; 230; 288; 288;
22:43:14; 109; 2; 259.5; 279; 279; 279; 279;
22:43:15; 111; 1; 236.0; 236; 236; 236; 236;
22:43:15; 101; 40; 240.925; 248; 268; 280; 280;
22:43:15; 103; 39; 216.84615384615384; 211; 266; 313; 313;
22:43:15; 109; 1; 243.0; 243; 243; 243; 243;
22:43:16; 111; 1; 213.0; 213; 213; 213; 213;
22:43:16; 101; 38; 241.55263157894737; 245; 263; 327; 327;
22:43:16; 103; 35; 211.34285714285716; 212; 227; 305; 305;
22:43:16; 109; 1; 238.0; 238; 238; 238; 238;
22:43:17; 111; 2; 237.5; 272; 272; 272; 272;
22:43:17; 101; 43; 244.90697674418604; 242; 276; 324; 324;
22:43:17; 103; 40; 212.65; 210; 239; 327; 327;
22:43:17; 109; 2; 254.5; 256; 256; 256; 256;
22:43:18; 111; 5; 235.2; 227; 289; 289; 289;
22:43:18; 101; 41; 242.0487804878049; 242; 261; 295; 295;
22:43:18; 103; 41; 221.2439024390244; 213; 264; 305; 305;
22:43:18; 109; 4; 251.75; 252; 261; 261; 261;
22:43:19; 101; 40; 241.275; 243; 264; 340; 340;
22:43:19; 103; 41; 215.34146341463415; 210; 252; 382; 382;
22:43:19; 109; 1; 236.0; 236; 236; 236; 236;
22:43:20; 111; 2; 224.5; 240; 240; 240; 240;
22:43:20; 101; 49; 242.71428571428572; 240; 272; 356; 356;
22:43:20; 103; 46; 211.17391304347825; 210; 228; 278; 278;
22:43:20; 109; 2; 240.0; 244; 244; 244; 244;
22:43:21; 101; 43; 249.5581395348837; 246; 280; 314; 314;
22:43:21; 103; 41; 222.9268292682927; 211; 263; 507; 507;
22:43:22; 111; 1; 300.0; 300; 300; 300; 300;
22:43:22; 101; 42; 242.21428571428572; 242; 268; 297; 297;
22:43:22; 103; 39; 218.53846153846155; 212; 279; 330; 330;
22:43:22; 109; 1; 330.0; 330; 330; 330; 330;
22:43:23; 101; 37; 243.40540540540542; 244; 265; 329; 329;
22:43:23; 103; 36; 204.16666666666666; 210; 216; 246; 246;
22:43:23; 109; 1; 247.0; 247; 247; 247; 247;
22:43:24; 101; 34; 240.6764705882353; 241; 270; 302; 302;
22:43:24; 103; 32; 211.875; 211; 222; 298; 298;
22:43:24; 109; 1; 304.0; 304; 304; 304; 304;
22:43:25; 101; 36; 240.38888888888889; 243; 260; 317; 317;
22:43:25; 103; 34; 209.47058823529412; 209; 233; 241; 241;
22:43:26; 111; 1; 207.0; 207; 207; 207; 207;
22:43:26; 101; 44; 246.8181818181818; 246; 267; 330; 330;
22:43:26; 103; 43; 205.7674418604651; 207; 227; 254; 254;
22:43:26; 109; 1; 304.0; 304; 304; 304; 304;
22:43:27; 111; 14; 203.85714285714286; 197; 231; 248; 248;
22:43:27; 101; 44; 248.9318181818182; 251; 274; 336; 336;
22:43:27; 103; 45; 212.73333333333332; 211; 236; 326; 326;
22:43:27; 109; 14; 276.57142857142856; 274; 321; 329; 329;
22:43:28; 101; 39; 233.35897435897436; 232; 254; 256; 256;
22:43:28; 103; 41; 215.53658536585365; 213; 254; 329; 329;
22:43:29; 101; 49; 239.85714285714286; 240; 263; 303; 303;
22:43:29; 103; 48; 216.54166666666666; 212; 249; 344; 344;
22:43:30; 101; 40; 240.75; 239; 279; 303; 303;
22:43:30; 103; 41; 209.90243902439025; 211; 230; 250; 250;
22:43:31; 101; 39; 243.87179487179486; 242; 274; 317; 317;
22:43:31; 103; 37; 211.97297297297297; 210; 235; 333; 333;
22:43:32; 101; 39; 243.07692307692307; 248; 264; 288; 288;
22:43:32; 103; 42; 213.5; 211; 221; 491; 491;
22:43:33; 111; 1; 237.0; 237; 237; 237; 237;
22:43:33; 101; 42; 242.4047619047619; 241; 260; 329; 329;
22:43:33; 103; 41; 216.26829268292684; 213; 257; 331; 331;
22:43:33; 109; 1; 317.0; 317; 317; 317; 317;
22:43:34; 101; 39; 239.0; 238; 262; 294; 294;
22:43:34; 103; 37; 212.83783783783784; 211; 237; 291; 291;
22:43:35; 111; 1; 197.0; 197; 197; 197; 197;
22:43:35; 101; 55; 245.0909090909091; 238; 262; 455; 455;
22:43:35; 103; 58; 222.29310344827587; 214; 254; 537; 537;
22:43:35; 109; 1; 253.0; 253; 253; 253; 253;
22:43:36; 101; 41; 246.73170731707316; 248; 278; 305; 305;
22:43:36; 103; 39; 202.25641025641025; 206; 216; 248; 248;
22:43:36; 109; 1; 257.0; 257; 257; 257; 257;
22:43:37; 111; 3; 256.6666666666667; 270; 296; 296; 296;
22:43:37; 101; 42; 249.92857142857142; 244; 279; 377; 377;
22:43:37; 103; 43; 214.11627906976744; 211; 249; 376; 376;
22:43:37; 109; 2; 258.5; 274; 274; 274; 274;
22:43:38; 111; 1; 199.0; 199; 199; 199; 199;
22:43:38; 101; 36; 243.22222222222223; 244; 267; 305; 305;
22:43:38; 103; 37; 207.21621621621622; 208; 221; 287; 287;
22:43:38; 109; 2; 255.0; 274; 274; 274; 274;
22:43:39; 111; 1; 217.0; 217; 217; 217; 217;
22:43:39; 101; 32; 249.46875; 249; 272; 298; 298;
22:43:39; 103; 30; 214.73333333333332; 216; 238; 260; 260;
22:43:39; 109; 1; 239.0; 239; 239; 239; 239;
22:43:40; 111; 1; 226.0; 226; 226; 226; 226;
22:43:40; 101; 30; 251.73333333333332; 247; 283; 353; 353;
22:43:40; 103; 36; 227.66666666666666; 217; 265; 520; 520;
22:43:41; 111; 1; 214.0; 214; 214; 214; 214;
22:43:41; 101; 40; 244.4; 246; 268; 300; 300;
22:43:41; 103; 38; 215.55263157894737; 211; 235; 289; 289;
22:43:41; 109; 2; 244.0; 247; 247; 247; 247;
22:43:42; 111; 16; 215.125; 206; 280; 322; 322;
22:43:42; 101; 51; 249.2156862745098; 246; 276; 302; 302;
22:43:42; 103; 47; 218.53191489361703; 214; 254; 300; 300;
22:43:42; 109; 16; 273.0625; 262; 311; 345; 345;
22:43:43; 101; 37; 242.59459459459458; 243; 269; 293; 293;
22:43:43; 103; 34; 209.26470588235293; 210; 218; 276; 276;
22:43:44; 101; 38; 241.57894736842104; 240; 263; 333; 333;
22:43:44; 103; 38; 208.21052631578948; 212; 220; 243; 243;
22:43:45; 101; 46; 246.8695652173913; 240; 281; 504; 504;
22:43:45; 103; 47; 218.0; 212; 261; 285; 285;
22:43:46; 101; 47; 246.06382978723406; 241; 265; 329; 329;
22:43:46; 103; 44; 223.5909090909091; 214; 279; 447; 447;
22:43:46; 109; 2; 259.5; 263; 263; 263; 263;
22:43:47; 111; 2; 251.5; 278; 278; 278; 278;
22:43:47; 101; 52; 248.1346153846154; 245; 264; 409; 409;
22:43:47; 103; 55; 225.8181818181818; 214; 273; 387; 387;
22:43:47; 109; 1; 246.0; 246; 246; 246; 246;
22:43:48; 111; 1; 208.0; 208; 208; 208; 208;
22:43:48; 101; 58; 249.3793103448276; 243; 279; 411; 411;
22:43:48; 103; 53; 212.71698113207546; 208; 240; 329; 329;
22:43:48; 109; 3; 268.6666666666667; 260; 286; 286; 286;
22:43:49; 111; 2; 240.0; 257; 257; 257; 257;
22:43:49; 101; 43; 243.95348837209303; 241; 263; 318; 318;
22:43:49; 103; 43; 214.86046511627907; 212; 242; 291; 291;
22:43:49; 109; 2; 262.0; 269; 269; 269; 269;
22:43:50; 111; 2; 229.5; 237; 237; 237; 237;
22:43:50; 101; 38; 245.28947368421052; 242; 266; 311; 311;
22:43:50; 103; 35; 222.02857142857144; 212; 249; 534; 534;
22:43:50; 109; 2; 267.5; 288; 288; 288; 288;
22:43:51; 111; 1; 223.0; 223; 223; 223; 223;
22:43:51; 101; 31; 242.51612903225808; 243; 265; 280; 280;
22:43:51; 103; 29; 220.89655172413794; 212; 257; 498; 498;
22:43:51; 109; 1; 253.0; 253; 253; 253; 253;
22:43:52; 101; 62; 249.41935483870967; 246; 291; 319; 319;
22:43:52; 103; 57; 212.6315789473684; 210; 243; 298; 298;
22:43:52; 109; 2; 256.5; 263; 263; 263; 263;
22:43:53; 111; 1; 227.0; 227; 227; 227; 227;
22:43:53; 101; 40; 246.95; 246; 272; 321; 321;
22:43:53; 103; 41; 219.65853658536585; 214; 263; 295; 295;
22:43:53; 109; 2; 273.0; 305; 305; 305; 305;
22:43:54; 101; 45; 251.17777777777778; 246; 304; 312; 312;
22:43:54; 103; 41; 219.09756097560975; 213; 252; 334; 334;
22:43:55; 101; 47; 249.91489361702128; 247; 295; 351; 351;
22:43:55; 103; 45; 210.37777777777777; 210; 230; 330; 330;
22:43:56; 101; 32; 247.65625; 244; 275; 325; 325;
22:43:56; 103; 33; 209.6969696969697; 212; 219; 259; 259;
22:43:57; 111; 14; 226.42857142857142; 218; 261; 281; 281;
22:43:57; 101; 38; 243.0; 242; 267; 311; 311;
22:43:57; 103; 39; 205.46153846153845; 208; 223; 295; 295;
22:43:57; 109; 14; 277.2142857142857; 273; 315; 340; 340;
22:43:58; 111; 1; 227.0; 227; 227; 227; 227;
22:43:58; 101; 63; 245.74603174603175; 242; 268; 334; 334;
22:43:58; 103; 84; 223.76190476190476; 212; 272; 397; 397;
22:43:58; 109; 1; 237.0; 237; 237; 237; 237;
22:43:59; 111; 4; 209.5; 211; 230; 230; 230;
22:43:59; 101; 39; 242.76923076923077; 243; 265; 304; 304;
22:43:59; 103; 42; 203.0; 210; 226; 244; 244;
22:43:59; 109; 3; 254.0; 251; 265; 265; 265;
22:44:00; 101; 47; 246.38297872340425; 244; 274; 307; 307;
22:44:00; 103; 46; 211.69565217391303; 209; 235; 271; 271;
22:44:00; 129; 1; 296.0; 296; 296; 296; 296;
22:44:01; 111; 1; 240.0; 240; 240; 240; 240;
22:44:01; 101; 46; 244.2173913043478; 244; 274; 308; 308;
22:44:01; 103; 46; 216.2826086956522; 211; 247; 295; 295;
22:44:01; 109; 2; 251.0; 255; 255; 255; 255;
22:44:02; 101; 57; 247.01754385964912; 243; 275; 329; 329;
22:44:02; 103; 50; 225.3; 212; 293; 330; 330;
22:44:03; 111; 1; 209.0; 209; 209; 209; 209;
22:44:03; 101; 67; 253.61194029850745; 248; 292; 331; 331;
22:44:03; 103; 73; 224.73972602739727; 213; 261; 393; 393;
22:44:03; 129; 2; 282.5; 318; 318; 318; 318;
22:44:03; 109; 1; 235.0; 235; 235; 235; 235;
22:44:04; 111; 11; 257.45454545454544; 248; 306; 332; 332;
22:44:04; 101; 71; 253.69014084507043; 247; 284; 383; 383;
22:44:04; 103; 91; 218.86813186813185; 210; 274; 379; 379;
22:44:04; 109; 11; 273.0; 273; 307; 333; 333;
22:44:05; 111; 26; 215.76923076923077; 210; 254; 267; 267;
22:44:05; 101; 62; 247.08064516129033; 242; 279; 338; 338;
22:44:05; 103; 64; 214.8125; 210; 254; 335; 335;
22:44:05; 109; 24; 270.9583333333333; 257; 314; 352; 352;
22:44:06; 111; 3; 238.0; 242; 258; 258; 258;
22:44:06; 101; 39; 256.38461538461536; 251; 300; 315; 315;
22:44:06; 103; 37; 215.0; 211; 244; 335; 335;
22:44:06; 109; 3; 271.6666666666667; 263; 296; 296; 296;
22:44:07; 101; 41; 246.26829268292684; 243; 263; 313; 313;
22:44:07; 103; 31; 211.03225806451613; 213; 242; 297; 297;
22:44:08; 101; 37; 251.1081081081081; 248; 279; 332; 332;
22:44:08; 103; 38; 213.89473684210526; 212; 255; 298; 298;
22:44:08; 129; 1; 257.0; 257; 257; 257; 257;
22:44:09; 111; 1; 216.0; 216; 216; 216; 216;
22:44:09; 101; 37; 245.6216216216216; 244; 263; 330; 330;
22:44:09; 103; 39; 219.48717948717947; 214; 263; 293; 293;
22:44:09; 109; 1; 248.0; 248; 248; 248; 248;
22:44:10; 101; 47; 252.36170212765958; 249; 281; 322; 322;
22:44:10; 103; 42; 207.64285714285714; 210; 225; 324; 324;
22:44:11; 111; 1; 230.0; 230; 230; 230; 230;
22:44:11; 101; 49; 252.18367346938774; 244; 289; 376; 376;
22:44:11; 103; 51; 219.86274509803923; 214; 265; 329; 329;
22:44:11; 129; 1; 251.0; 251; 251; 251; 251;
